name|key
treatment of waste glass from unsorted public collection, sorting|3db6eca2e383cba5da249e4e96d50d95
treatment of wastewater from vegetable oil refinery|19926f9ee8ab34492b0ca0d24fde7edf
operation, dried roughage store, cold-air dried, conventional|6135b882facab435520354bc41444acd
market for textile, silk|f9cad456d09be2aa95797440552dc5cd
light fuel oil production, petroleum refinery operation|4a361a069cf224625bd132d944c964df
market for electricity, low voltage|c210aefa0095933dbdab419eaac87bc8
market for land tenure, arable land, measured as carbon net primary productivity, forest, intensive|4b395c4d8cce72eec4d64348d86fc23b
electricity production, natural gas, combined cycle power plant|2a6647b39df1994afa0bfa43c7a10a01
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted|6a4de35173e68513939dc06e319d7226
maize grain production|e6505cb481b0a8a079edbd2f21224640
molecular sieve separation of naphtha|dbbdfeed0ed1ba91935850b45e952576
cement production, blast furnace slag 6-34%|c3a34c4b257631a16ca2fb1e4e01a54f
market for irrigation|1862c2dec8824fce236c5c99e5da7fef
market for flat glass, uncoated|913bc77a2fc8699914a1e3c886ab7285
hydroquinone production|f00eb71d90835fe5e553cdb5d6cd8317
land already in use, pasture, man made to annual crop|e701e45632a5366a48122e3c7c85a4d3
heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical|b154ee567169ad0d01d806e9cfc4b060
electricity production, wind, <1MW turbine, onshore|564801ea54820cdbb3d221b789da3a04
potato seed production, organic, at farm|8e0260e177faf22d6480ff6b4d24240b
market for motor scooter, 50 cubic cm engine|0ed559c357e85e01e4b296ad9f5d9f83
market for waste graphical paper|e25b785c9cbe504a0bb68e3b4e1ab5f6
market for polylactide, granulate|7ab136edfee0c2ab58b44da88b85968a
treatment of biowaste, industrial composting|e6db7a4717ee1889bf40851a49c702b3
electricity production, wind, >3MW turbine, onshore|882fcf0d619ccf582ff3c68a81037f16
tap water production, underground water with disinfection|aacf06efbd42b6b46b885e38d2fc2506
extrusion, co-extrusion of plastic sheets|8632c053aec6d276c39a5db3782082b6
market for carbon fibre reinforced plastic, injection moulded|132d0b32e3a646818f8ac95f50cf17a1
milking parlour construction|f2cf83202a68b76cda80961623f15fd3
bitumen seal production|97e369d578a78a5d9ea4d6367ffcc9d0
core board production|67dbc46935f9c418d50d67b9d93080bb
treatment of waste cement-fibre slab, recycling|8bd3132f70755a88d4b432a5ccb51520
operation, dried roughage store, air dried, solar|5c6214a0957820a4922cb7c19aa2ec2e
barley seed production, Swiss integrated production, for sowing|56c8e334d79a974a9b380ee7346e89ae
operation, computer, laptop, off mode|1fe88ab7570c29bcb3fc0f54d5e3155e
electricity, high voltage, import from SY|05f0507763dd5915f40c100ea0a6e8ed
polystyrene foam slab production, 100% recycled|b428fb0c2317d200b7aa7a8e940ade20
heat pump production, brine-water, 10kW|510e738fc8bbff82f91d0ee51b60387f
electricity production, nuclear, pressure water reactor|1d00b22299e62436d798d24c84669e60
market for electricity, high voltage|df1fd7f4f8e24caf58f8b3aa06d50b52
market for land tenure, arable land, measured as carbon net primary productivity, pasture, man made|e2bec055407c83f1fd1d577ee6645411
treatment of wood ash mixture, pure, municipal incineration with fly ash extraction|238574bce6a209d4eacb9d81d9030c33
market for land use change, pasture, man made|418c3c9bbf017afde9ee291306e50191
polyethylene, high density, granulate, recycled to generic market for high density PE granulate|42f99e13406751bfa34cbc1ceb3ba949
lignite dust factory construction|37c429bab1803cea6378d9852a421daa
agricultural machinery production, tillage|e2e35ecb847d5d6fef3eb747c4cc7c33
process-specific burdens, slag landfill|cdfab9a9e91a51d1f73c753a1b797ff8
market for sunflower seed|aa9483b84efbac84f9f0e2569b856e7c
silencer production, steel, DN 315, 50 mm|541cc02b017191459ea938631e97cac5
market for clay plaster|f0ecf8088b9783d4530155e1cd6561e6
heat and power co-generation unit construction, organic Rankine cycle, 3MW electrical|f94a29c89cb81d59626b51f53552d65e
land use change, perennial crop|4751bc2d1eb326a878aae7e59ee81521
magnesium factory construction|418b8308ded0eaa3df7c5f462b600d84
treatment of waste paint on wall, sorting plant|abf6f0aa18bc02fbc2e8d3dd57a21f09
land already in use, perennial cropland to perennial crop|f5e4b153322cab83f46c6ada0c5cbbb5
dimethyl sulfide production|6c2924d0ea1bb5b2c5bdb1466689574e
market for waste glass|1b4f30e7b4f05ff15f8df5cf4f9c015b
treatment of hazardous waste, hazardous waste incineration|bf07980b2d3fb903b916b3f9c1685fc0
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted|38dea39f13a283ffaf25bde3f92cfd76
treatment of used purse seiner, steel|3535760a5680f9b5971c79bd2866917b
market for petroleum|fff27365c150ee53e244c5f43b543459
electricity, high voltage, import from RO|098966d6a0023dd5e34869726ae26198
clinker production|bef8bcad20f67abd68575daf8c7563ad
phthalimide production|8bc20b7f126e0d426c85f35e5b3ad92c
market for waste packaging paper|6c088545291f270acab4c57be5315810
heat production, anthracite, at stove 5-15kW|b2925175d5841da44c0f8ad692b4ba99
electricity production, natural gas, combined cycle power plant|b84c7af31b44ea047e6542a14f91cd0f
polystyrene foam slab for perimeter insulation|af2c7c0703c929ef597b16c308f64c24
market for xylene|f7d8b1fe7c01bd3282f7bd56567961ad
calcium nitrate production|5ff2d6dc083022e9826d3b40c7bc7127
land already in use, annual cropland to annual crop|2ac49eb776a25efbb304def9486a17f9
land already in use, annual cropland to annual crop|0bdf9b14322ebeb59ef646530372beb1
market for printed wiring board, mounted mainboard, laptop computer, Pb containing|59c06e708e89f9ea544a5605761ef043
market for deep well closure|a04e5c932432c5c597edafd387545c2f
treatment of used vegetable cooking oil by anaerobic digestion|c467572fe6121e9f72b7626d2a43042d
petrol production, unleaded, petroleum refinery operation|e8f577f25d3603b6eeb612d605317797
ethanol production from maize|cfca674e97b7137b0020012408ae53f4
heat and power co-generation, wood chips, 6667 kW|9678e7c7a77e5ecaefaecc1bd764b664
heat and power co-generation, biogas, gas engine|a66f873f0946e3d69bf9a3356693e178
market for electricity, high voltage|676be5dbee6ea69338ce5bb632a7a855
lime production, milled, packed|50f735b36af8aae6c5d83b3399cefacc
pea seed production, organic, for sowing|808f3b93458e05a1805a8c0560c6e85d
cement production, blast furnace slag 5-25%|f8fb7387b7be3c8fd5aed1b7692b637d
transport, passenger train, long-distance|bd6c4f50aa5a7af785bf516b111c0d42
market for used electric bicycle|50b6f64987dcc43cbd5ed007ccbe213d
heat and power co-generation, natural gas, conventional power plant, 100MW electrical|cad130a2a81913973399801b21d95af4
heat and power co-generation, biogas, gas engine|940256d04409bec22034408fa700de24
market for methyl methacrylate|4ce0d932b129b554d56d7ca8a19c45e7
waste newspaper, Recycled Content cut-off|57bb22eecabfe520d926e98e19804939
electricity production, nuclear, pressure water reactor|1488fbbe8474f5607eba736b0952caf1
aluminium hydroxide factory construction|eb26d88104f1d07aaf77a3d1412a23d2
market for sulfidic tailings, from silver mine operation|1977f8ea28f8045db5feed2594851678
heat and power co-generation, biogas, gas engine|79bc82738e16e51a31b3ee38b106f73a
electricity voltage transformation from high to medium voltage|c8b60db3caf88b0729892c910fc1626d
water works construction, capacity 1.1E10l/year, microstrainer treatment|3edfcac26721715da04b6acd838ffffd
market for land tenure, arable land, measured as carbon net primary productivity, perennial crop|57f6dc67436c18703c8107abdb85ae51
deep well drilling, for deep geothermal power|9d065d9aaecd0086ef7ba25ee3db6e88
fibreboard production, soft, from wet & dry processes|0e61545da01ade9303687d801b9dba4c
market for cement, blast furnace slag 36-65%|ae43ce30a77162f225116df6df6ae146
electricity voltage transformation from high to medium voltage|f2a01c2685f3ac2968065fc0ad34eca9
treatment of blast furnace gas, in power plant|554993bebb69a03e277e3ab7407c33e6
electricity production, hydro, run-of-river|09cf2d76918840784813351a34d268d6
treatment of waste polyurethane, unsanitary landfill, moist infiltration class (300mm)|f87c9ae0709069dc5327e26f0fc8eeb8
land already in use, perennial cropland to pasture, man made|a2dda6acde9d251c664b0c57204f270b
hardwood forestry, beech, sustainable forest management|3685a8a1dcb1d11020f8c2cafeaae619
market for methyl ethyl ketone|6e651d337c6e34292259ddb11d6b9316
electricity voltage transformation from high to medium voltage|fae6f31f6101fe9707c54e436c2cebc6
market group for electricity, low voltage|d6b8b5f6b54ec7e0d470d32019df7e4e
electricity production, hydro, run-of-river|ac4982b8f0a6db839c3ff02c63c0f1e2
market for solar glass, low-iron|7ba231a67a9e3864c03a4bfa2bb3bf44
electricity production, hydro, pumped storage|b44b5b12c77bf75ce34c7f1f30438df9
heat and power co-generation, biogas, gas engine|aa9da6419c2360247457e7e431e2a975
esterification of soybean oil|52ad8a93070ab41e1ccd9a57d2cb23f3
melamine impregnated paper production|4e8682be780dd4aeef4efa3fc91d8d54
heat production, at heat pump 30kW, allocation exergy|9b351f19b32748eea7a59a3d8448c319
market for heat and power co-generation unit, organic Rankine cycle, 200kW electrical|fa80d8e873bb36efa15d1d2ecbb5fefd
dodecanol production, ziegler process|f17810d998a28e867d7b8f508b44412e
market for transistor, auxilliaries and energy use|6234ede3b5d022c124c6550b235bc671
electricity production, natural gas, conventional power plant|d508c6ea6e2892a8dc2924c22be375e1
maize starch production|ee0b7088a6f0b0a6e7a8c1b7e949efc6
concrete production 20MPa|1db373e2d4d11e9ccb1f75d44ba64eff
cement production, blast furnace slag 31-50% and 31-50% other alternative constituents|ad205e8597a8d120cee105fc13006a3b
natural gas, high pressure, import from DE|fa5d9c5f3c76830f7fb51181e1138292
market for land use change, annual crop|338dc29aabe2c3ee365dd99486a3d5a4
market for willow stem cutting, for planting|51bfba36b0347114bceda9b21d8125c1
urea production, as N|7f1eb905c7ce86e59392eeae983e723c
market for laser machining, metal, with YAG-laser, 200W power|48cce13d4f6e002b6b3de191fcb05ed0
market for solid bleached board|1f948dabf8dc9a4baf44869cff11c1ae
uranium production, diffusion, enriched 4.0%|041e1803cb9dca480e6850ea071f0664
container production, for collection of post-consumer waste plastic for recycling|d0dc6cf8d6f93736b92b7f15f15381e2
heavy fuel oil production, petroleum refinery operation|d2218c26fc8ba72d8e1aac8a3d1b8aa5
glass fibre production|7079336e7b9d66a3e1c445acb9bea4d5
treatment of used intermodal shipping container, 40-foot|d39ba123ec9877c870357b582a11c7b6
fibreboard production, soft, latex bonded|49e7ffbd9bc508c41748cfcf19647957
electricity production, photovoltaic, 570kWp open ground installation, multi-Si|1d41f69757cb2c34377e6307ced5ac1e
planing, beam, softwood, u=10%|3931c033ca02d17f55d0a2ee0d937ac8
treatment of municipal solid waste, incineration|846fb979b75db0263f0807bf2cedba64
market for petroleum coke|d6c03a6d1ad3c62eec8c15670b61b1b7
market for waste polyethylene, for recycling, unsorted|9a063061092b6910cc923b1c78be1111
explosive production, tovex|47b80f9f9fdaf5f87df40721f87e398e
market for polystyrene foam slab with graphite, 6% recycled|55ce37c6bcfd4eb89478af1d8d17fe19
market for ethanol, without water, in 99.7% solution state, from fermentation|158455f9a5a36b1fb6ca620f4868ebe8
market for silencer, steel, DN 125|d766ec4090d475923b703fa921b526e6
electricity production, hydro, reservoir, alpine region|0736783630ceefac6010d11a40a4593b
electricity production, natural gas, combined cycle power plant|e37f50788bf4d8c84c2d461bb14ad436
market for sand|2875ffafd399d0b6382125d0bba50211
blower and heat exchange unit production, decentralized, 180-250 m3/h|53505013915f90e3d716af6f1bd5635f
EUR-flat pallet production|366b83f8279be75731fad2b9a6a8e641
market for land tenure, arable land, measured as carbon net primary productivity, annual crop|4317c4f34fb24d1770b7423bd57b53a6
market for butane|55952ddb132a7204486285d8518742cc
heat and power co-generation, oil|bce2e3eb962488960056588b14d865ac
treatment of lignite ash, opencast refill|57b8d10c2c7d24a2d00ccb96a9f05366
electricity production, wind, 1-3MW turbine, onshore|03981cd9d26c897827e1a8eab61d3576
trout feed production, commercial|76c2cb36e9f37a4f66a15454cae342b1
electricity production, nuclear, pressure water reactor|abcb682fee8e9c87f3659dd6f622942c
treatment of waste gypsum plasterboard, sorting plant|15bdfc0b76335b2cb77387f381013b99
ethyl tert-butyl ether production, from bioethanol|43d6bf72c2c70c691125320a1bf0b30b
light fuel oil production, petroleum refinery operation|2035d6d1a398a55ecb1f729f006924fd
electricity, high voltage, import from DK|2c8c7ca047260fb823a874a726372842
mine construction, underground, hard coal|fe864af83ae85274b741708f0fd074ae
ethylene oxide production|37f13bce362d3430ce22b154ecbec725
electricity production, natural gas, combined cycle power plant|9ceba724bf22a6655afa099538231ca3
forging, steel, large open die|20830f85666671eecf5e32c907d6c133
heat production, mixed logs, at furnace 100kW, state-of-the-art 2014|f2b6e19ea17983b967a9288cc46010ad
toluene diisocyanate production|e5adc6848bc7df6e6563ee1f64ded14a
heat and power co-generation, natural gas, conventional power plant, 100MW electrical|c343ad781dc4124b5ff583d90d217983
petroleum coke production, petroleum refinery operation|d5f3a6115d4e32325ef850b758a0ed87
market for electricity, high voltage|98014701a19f0ed490d64fde2b975ff0
market for spiral-seam duct, steel, DN 125|67ba4da2b80ad435f291be28e460a500
market for monochlorobenzene|953940643f2bf6ad8ef62d34d7cbbfeb
land use change, perennial crop|b9646fb7f1b5142f992ccdd0aaf04cb6
electricity production, natural gas, combined cycle power plant|eb4f781f76a782bd984cf9b0380dda2d
metal working machine production, unspecified|2e8af618bbba3b7d01da6f481ab8b656
electricity production, hydro, run-of-river|95277ff2f34496fc140e5725efc50c31
electricity production, hydro, run-of-river|50cb9119b778c7545820c9e1126e5d80
market for zinc monosulfate|1fb2704a46d15002bdf205f2699df347
unreinforced concrete production, with cement CEM II/B|18d76051f4641f69459d001b1528427e
treatment of lignite ash, opencast refill|7e95132db9ab2a2a8119cfdedb8ed00f
offshore platform production, petroleum|ca78deaa40ffbcb8e5794d9cd90f6015
cyanoacetic acid production|e9f84785bb76312b059e6bf1b24eae4a
market for electricity, medium voltage|de91f9f9999528235a382a40ec7c57d7
hard disk drive production, for desktop computer|c19278a7efe099dbe98f38b2652f3e7f
treatment of decommissioned road|51234cf52a9952845576525d6dc892a2
acetone cyanohydrin production|d2282bd7542acdf5ac2292d5135f270b
cast iron milling, large parts|25246906784e06714df9646644fa61e8
market for borax, anhydrous, powder|2209de075d98a897a154be5462c3725d
ethylvinylacetate production, foil|18836b2f8d5995a0f31ca1bf44253c38
market for electricity, medium voltage|74d6970fb5c67cf729b11ecce2f726f3
electricity production, hydro, run-of-river|841f5d9699313a4ec86ba3b18e0c4fcf
selective coating, copper sheet, sputtering|ee7e2423462a76daecbb1269be4035bc
fibreboard production, hard|d42cc46c32a0e2382e59b2921e8ed431
operation, computer, laptop, off mode|605fa33dccc9f138dd6092e69cceb1d5
market for waste packaging paper|1dae901b7373ac1163a8dfde4892b34c
market for polystyrene foam slab|4807b642d5ad18d8171586dbe553000e
treatment of scrap tin sheet, municipal incineration|91934fd515b8b2c73c93504773645a39
electricity production, natural gas, combined cycle power plant|4b49cf4dbb0dff2390c7bb8d790de7fc
window frame production, wood, U=1.5 W/m2K|292c0d8e493d88f1665dc8eb9dc84c5a
molasses, from sugar beet, to generic market for energy feed|55d09f44cdf23e4d65e12c38614b9270
market for process-specific burdens, inert material landfill|8f5654016b6bb701735c1d153c5911b1
market for solid unbleached board|b630c0c06b2d2ede6a69fc74bed65bd4
solar glass production, low-iron|95525fb7f01cf06158c16e123ff966dc
market for land use change, perennial crop|a8f88c0eac7c6f03a585e010596de13c
wood preservation, dipping/immersion, solvent-based preservative, indoor use, dry|15efed82994442ad64f0b6756899e988
market for transport, passengers, aircraft, medium haul|b8c25e747189c5fb3bd3cf7cf93ad486
market for barley seed, organic, for sowing|2a7c8a1e40353876844f79fe54d2a504
sheep production, for wool|4faf2c6c2696e4eefabbc87972a7d65a
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|2ec1c0f74a6b9bb58909d9d0deef766d
electricity voltage transformation from medium to low voltage|2874278184d7e3ce31a304c15485550f
palm oil refinery operation|872ec1e27561f4d52cd547b107827738
treatment of waste sealing sheet, polyvinylchloride, municipal incineration|6415e06722e43213f24c146eb32c535b
maintenance, goods wagon|646be09df29ade6e4bda565d908946e0
clear-cutting, grassland to arable land, annual crop|595a196ae0921cd90f264c00eec3a129
borax production, anhydrous, powder|cf8517a6dea65ea9cdda76c99d699a7b
calcareous marl production|b4b542da15abb205fd6569c37c00a765
market for aircraft, dedicated freight, medium haul|29041832b8a6c7989c8eeab083538be8
nuclear waste storage construction, interim, for low level radioactive waste before final repository|afd09658295bcb1f9395a2d601b44879
leaching of spodumene with sulfuric acid|af4a0ca9ed0d4796e9f8967294c01f48
market for waste wood, untreated|34ab4a512a6c8b3535dbb053bcb97365
vanilla production|9bc8c5226f3939330e276ce8c94eb70e
cement production, pozzolana and fly ash 6-14%|9aac54596eae0ed28ebd7b3cb8513965
photovoltaic facade installation, 3kWp, multi-Si, laminated, integrated, at building|8b51599c2755b3977f44197cccb7a5d3
market for excavation, skid-steer loader|443ded60787e59dae54848d13491f630
electricity voltage transformation from high to medium voltage|22327e49dcf0aa27ed665f4bc5e37abf
treatment of coal gas, in power plant|39d2938244c4bb1a97e1af398d50e12b
dryer production|4498cdd36a1b2692fff0b90c6daf8a6b
cement production, limestone 21-35%|b5af18019ba8078a687fd418cbe262dd
transport, freight train|936071edf0cd0c3e32805db74e8042ba
harvester production|581f8d53725a8f627b29f06dc91a0ceb
electricity production, wind, 1-3MW turbine, onshore|a8a5a9b82187862771ee21bfc5da19f3
market for diesel, low-sulfur|105b47ecd1453af1d5b1aae944eb16a7
treatment of decommissioned pipeline, natural gas, inert material landfill|456d59a4364adf6ccbb8d3c80e8e2ed8
market for hoeing|c59091a9fba11ba51a90b3ab25b10297
heat production, natural gas, at boiler atmospheric non-modulating <100kW|16a0568179647d09e339a1882a1d1d04
market for transport, passenger car, small size, petrol, EURO 4|92ea5be768ef8c1ef0cd5e5c739082f4
electricity production, wind, <1MW turbine, onshore|abe106357aa29b52a4854bab9acabb05
electricity, high voltage, import from CA-SK|c0da19b3f99bae1f857696ab62357883
market for polyethylene terephthalate, granulate, amorphous, recycled|a7d38d84220d7cfc353479560c6fcf22
gold refinery operation|f0e4bdb2641d5134b6d4a94ce34d0f4e
uranium production, centrifuge, enriched 3.9%|cc2e5539c10cf76d308b131738a81fb0
market for land tenure, arable land, measured as carbon net primary productivity, annual crop|86a72bc87b2897bb5066f5ce877815a6
market for electricity, high voltage|cfa483aff4de9d493caac0243f9badcd
mine construction, bauxite|cbdc193d23a246782f77ba78d472d2a6
market group for transport, freight train|6ebfc7296a9d9f5e2886dde35b0b24ce
market for acetyl chloride|00624b55531d331bbc20236e033b6752
market for land use change, perennial crop|b66abf26de43e06349716f064a0d0ef2
heat and power co-generation, lignite|c51e5014d74e0d2754541554d6e729eb
electricity, high voltage, import from OM|a6fe15b363f0c334d894027c3d40a4bc
electricity production, wind, <1MW turbine, onshore|7288fa1146683574ae47167eaef64226
market for aircraft, passenger, medium haul|7001ebea8b8e0280d8659dfda0bb6c71
market for waste polyethylene|862e40203f26452240cdb2fc60254ace
market for fava bean, Swiss integrated production|555a4551982cb105a972682f449ed60e
electricity voltage transformation from high to medium voltage|1787341d6d7a646b5e1172e9442f0a5c
laser machining, metal, with CO2-laser, 6000W power|8a52edfffa7caffe1fb6ea7f73a5fb75
grass production, organic, intensive|7c5fb468636d35c2167991a4824007d6
electricity voltage transformation from high to medium voltage|7657a816e0b48058c5edf435cec1d972
market for impact extrusion of steel, hot, deformation stroke|c2831c4aeff4f70c7db60b6abcfd8ee9
water works construction, capacity 1.1E10l/year, direct filtration treatment|a724bddcf61fd40d54f348cfdd012e03
flat plate solar collector production, Cu absorber|6ae328924b36ca0455476bb4725f3519
transport, freight, lorry >32 metric ton, EURO6|e070d1bbf7f78a1b5eaf1f2576904cdc
soda production, solvay process|2b6b9a1fbc540f3978fd63e48950267f
market for trellis system, wooden poles, soft wood, tar impregnated|533c138620c5661a700ef43bf50b0588
dimethylaminopropylamine production|7f07fc196ddafc310727532997069dce
casting, steel, lost-wax|c0c0669a6025cfdf9d28fcf8187adc0b
market for electricity, low voltage|528f10933bcf3ba07d1b386c445e2adb
electricity production, natural gas, combined cycle power plant|fd424a73f2a68a35e64d86fb69149e29
treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration with fly ash extraction|76039b929bfd0e33a9022af89b0bc493
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014|8b7d512bb809d254ea638c6d5ecb532b
extrusion, plastic pipes|f0f45bc4cebc64f8e3e404c99b540d74
market for irrigation|5dd6f919ed72f9bf0659581afdea5a16
electricity production, wind, 1-3MW turbine, onshore|7fb79e74bf3892a5f8d70fd5b10adcd1
process-specific burdens, municipal waste incineration|60f8ddbcbb6ede2a772db182023d435d
reformate production, petroleum refinery operation|b93e9f47d8901f3d9b727267f9db122b
dimethylamine production|4c498bcdf593e08723863fe46f3eb9b7
market for photovoltaic laminate, ribbon-Si|f28881d78e522e087e67499fa71f4e2e
naphtha production, petroleum refinery operation|12d0d8bfc08634894f503589fecb27cd
market for land tenure, arable land, measured as carbon net primary productivity, perennial crop|0c5f86f621c8f4593f111fe0b03f0781
market for polyvinylchloride, emulsion polymerised|ec4078f80d5e57fd7012cf4da6b867e3
market for transport, freight, light commercial vehicle, unregulated|248701383545da3740d33a4d7b301d62
decarboxylative cyclization of adipic acid|431c8f45ce12a7f9b37629b76c515658
nutrient supply from poultry manure, dried|939d93cdae02911518b0caf8b2928bf3
esterification of rape oil|c88f20db7feb9ae2f0aa442a2198923d
electricity production, oil|ea32cbdf28c458b8293ba07cd0d21ef1
water pump operation, electric|f58d85b525279ea893703b2b488ecd24
natural stone plate production, cut|40418361f1ac4ec9714ed03fed0f0203
hardwood forestry, oak, sustainable forest management|96e603b40de1b2885c6c2572e1b9b21e
heat and power co-generation, hard coal|93187ad856c1357961387ce874815b31
market for oil storage, 3000l|db381892276806873417da7d827f7dec
carton board box production service, with offset printing|86772cabebc83ab21dd774492548e4ad
market for molybdenum trioxide|ca1f8ec8a8534ea123be29d4fe56273e
electricity production, hard coal|db0bce60d5b15f4993ac13fbc521311a
market for coffee maker|bb029726849d20f55fe67aa9df3cfcbe
treatment of used toner module, laser printer, colour, recycling|717232e1b9fdc05c37af03a935d85dc7
electricity voltage transformation from high to medium voltage|f60e3dec87ca93e216292de77d5d84e5
pentane production|47be9e4626bc06790b63297635c35e69
inert material landfill construction|cae66149d6a61a2e2fcfd7c0d7d2e86a
window frame production, wood-metal, U=1.6 W/m2K|66f76caf01931df70b47f78e18de340f
solder production, bar, Sn63Pb37, for electronics industry|494f3bcb0b7052ca4e069d4ce5221dbe
long liner maintenance, steel|566dd5fe846ff30523c3d913e3e8b118
market for p-nitrophenol|b8349d55a47b774e2edf41bfd2d0acba
market for esters of versatic acid|31b0b92bd12ce50886a95d069fb3e8d1
market for sputtering target, sintered, indium tin oxide|5996b564845f42f0a897e25c2de15087
electricity production, hydro, run-of-river|f441ac544acafb6225495feaa7263eb7
market for agricultural machinery, tillage|15ef7b7464d5c9717cbc1fe76a59ee33
market for scrap aluminium|22b54f34063b85ead042d81cbc2ac07b
natural gas production, unprocessed, at extraction|c35d7dd9cec0e8b122ac8493fa211e1c
market for impact extrusion of steel, hot, 2 strokes|8551fb86dba3854babd170c273a5706d
industrial furnace production, natural gas|17bcca1ab6215429ccf482bef3f6d9cb
treatment of scrap lead acid battery, remelting|c3bb8c814c2c684e9fbdf01cb71f5750
market for paper, woodcontaining, supercalendered|053c08ee446ed9cbee21a7b48827b551
lignite briquettes factory construction|bd8fb42a7bfc06121341340711c70554
electricity production, natural gas, combined cycle power plant|31e4fef46b6c330c9d2a8305b3051f59
market for planting, sugarcane|dc822d0c7dc79fce3fbb864f4a3e398c
tillage, cultivating, chiselling|a5511dc9270f564ef569a314172ae0c1
market for lignite|1172cec4e2a4edcdfe2036a6ec407505
market for heat and power co-generation unit, 50kW electrical, common components for heat+electricity|cb468938fea68f35c94f9e3ccae478fb
aluminium oxide production|a1b34ccd984814068f5c07d0a151d82b
electricity production, hard coal|f98d00fd1e82bf647fc12fb9940ac193
waste packaging paper, Recycled Content cut-off|71ff233237791ee9989d4846ec099750
three layered laminated board production|128b3f6e04f39b0f043b7241c05d0956
pea seed production, for sowing|9dc3aa4e91adf188f83b7285c5fe98c0
mustard production|ed52112286523657bef0f5e4159d7d3a
cement production, pozzolana and fly ash 15-50%|8dc741f1021d44124aad0b26e4d1530a
market for electricity, high voltage|41a3c0cec21937e7f0ba2ff440c3ca9f
electricity production, natural gas, conventional power plant|6082ced579b1032579e04e08c4777e1f
water pump operation, diesel|12f5d629deb8fb5c216c1fb9d926db38
recultivation, limestone mine|b4e5203c61eab3adc8545961fcc1b9b6
operation, computer, desktop, with cathode ray tube display, active mode|45a15edc6412066a55b59bd02ed50251
petroleum and gas production, on-shore|55ae8d0d06d306c20b2970ae9f31636b
clear-cutting, grassland to arable land, perennial crop|990c95e33e4fb4d4c5cc810205bf8533
market for waste polyethylene, for recycling, sorted|bf313e08588c665becc6856decc42e11
treatment of coal gas, in power plant|c7464cc066158a5ac50d9b76a35d4859
petroleum slack wax production, petroleum refinery operation|f8b60a8b862cc0ec7201a762c189e3a3
clear-cutting, grassland to arable land, perennial crop|e0a90837a0e72604024818c49f97076f
treatment of hard coal ash, residual material landfill|bb5ecfb1043f009bce333e04021e59dc
market for waste paint|c4b94e15a8371729f6e799dffdab072e
electricity, high voltage, import from LT|5929601c22e241391cba2a7d0eaced7d
market for potentiometer, unspecified|a9531bfec55a9c029a17398fd1817b08
charger production, for electric passenger car|a11199cfff498f3fdd0f248919ec7baa
polyethylene, high density, granulate, recycled to generic market for high density PE granulate|7dea7c5f7363b8912b7a3fa5a8e7f273
transport, freight, lorry, all sizes, EURO6 to generic market for transport, freight, lorry, unspecified|3c97f80e624e91343dad484d7277f5ab
market for earth tube heat exchanger, polyethylene, DN 200|2a5587eb304b0c6ff45a59fd590bb018
market for electricity, medium voltage|95a3b41e0389828956aa51bc0b9c40c4
market for electricity, low voltage|efcc1a0f63b18a36a55cd899159f3208
precious metal refinery construction|b2a7f333b42ba61492f9abf14621c520
heat production, heavy fuel oil, at industrial furnace 1MW|f72ddf854a5294b859c4e64557e4a917
heat and power co-generation, biogas, gas engine|b0e5462a4e318babe4db9f57c6df9357
water production, decarbonised|279d3a6c426126af90d76af898f3dc4f
planing, lath, hardwood, u=10%|7acc1a14a9df6ccd998d67f84d5d6530
electronic component production, passive, unspecified|77daab6c8f917e3e843279c4e2cbc3ea
concrete production 20MPa|c7d39f7ac12424f22154ddb7ec2d3265
market for waste polypropylene|f3aecbb83abb6a965588135e2a7815d4
heat production, hardwood chips from forest, at furnace 5000kW, state-of-the-art 2014|7c74da16158a3227c9cc1a6d6f166f09
treatment of used purse seiner, wood|8a569e8aca515340060835b976f911d1
electricity production, wind, >3MW turbine, onshore|5518cd1b005780840252c540cb2401ea
transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO6, carbon dioxide, liquid refrigerant, freezing|afab82731ec7921b910b1c0178a6e130
market for concrete, 20MPa|975b2afe7f154cb3fb4fad8c0aeb61d4
laser machining, metal, with CO2-laser, 2000W power|530e0fc5824ba6315f7893e68715138f
fodder loading, by self-loading trailer|be08e7adf135c808fca6424c0cf820d1
market for electricity, medium voltage|571b6b487dec830bc2f01a9161c8bda6
sodium perborate production, monohydrate, powder|44e3fb1eea93e48e488e7cdb70626574
treatment of used window frame, plastic, collection for final disposal|a893f9199c6f9550fcd6324caa60560d
treatment of waste graphical paper, municipal incineration|2435d4d0acc560df626e1c2a4e0d9d04
charger production, for electric scooter|51c7a38e550e8b60a505d1ef336770a3
market for waste, from silicon wafer production, inorganic|ecc24f20b77383ba9168169058616b9d
heat, at cogen, with supporting oil furnace 60%, 160kWe Jakobsberg, allocation exergy|a02c4e4208fc7ff449e6269c4d974816
